0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.01 	|y= -0.03 	|z= -0.25	Mag:	|x= 1.88 	|y= -0.75 	|z= -31.19	loadCell: 590.05Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.22	Mag:	|x= 2.56 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.76		
loadCell: 590.05|y= 0.44 	|z= -5.25	 9.76		
	
6		
 9.76		
		
		
26	Mag:	|x= 3.00 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.22	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.00Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.98Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.27	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.49	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.98Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.25 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.25 	|y= -0.75 	|z= -29.69	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.98Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.21	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.55	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.75 	|z= -30.06	Accl:	|x= 0.07 	|y= 0.86 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.95Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.19 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 590.00Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.23	Mag:	|x= 3.00 	|y= -1.06 	|z= -30.37	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.98Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.19	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.95Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= 1.88 	|y= -0.75 	|z= -31.19	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.97Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.01 	|y= -0.02 	|z= -0.22	Mag:	|x= 2.56 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.06 	|y= 0.88 	|z= 9.54	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.96Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.25	Mag:	|x= 1.50 	|y= -0.37 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.19	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.37 	|z= -30.75	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.92Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.56 	|y= -0.75 	|z= -32.38	Accl:	|x= 0.06 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.93Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= 3.00 	|y= -0.37 	|z= -30.75	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.93Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.92Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.06 	|z= 0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.06 	|z= -30.37	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.92Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.22	Mag:	|x= 2.25 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.92Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.06 	|z= -30.75	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.92Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.25	Mag:	|x= 1.50 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.89Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.25	Mag:	|x= 2.56 	|y= 0.00 	|z= -32.00	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.88Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.25 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.21	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.19	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.54	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.90Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.25 	|y= 0.00 	|z= -31.19	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.93Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.06	Linear:	|x= -0.02 	|y= -0.02 	|z= -0.24	Mag:	|x= 2.25 	|y= 0.00 	|z= -30.06	Accl:	|x= 0.05 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.93Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.24	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.27	Mag:	|x= 2.56 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.48	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.95Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.19 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.20	Mag:	|x= 2.25 	|y= -0.75 	|z= -30.75	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.55	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.93Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.25	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.93Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.56 	|y= -2.25 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.95Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.19 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= 2.56 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.95Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.25 	|y= 0.00 	|z= -30.06	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.95Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.19 	|z= -0.06	Linear:	|x= 0.01 	|y= 0.01 	|z= -0.22	Mag:	|x= 2.56 	|y= -0.37 	|z= -32.38	Accl:	|x= 0.09 	|y= 0.91 	|z= 9.54	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.95Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.27	Mag:	|x= 1.88 	|y= 0.00 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.96Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.37 	|z= -31.19	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.21	Mag:	|x= 3.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.54	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.93Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.22	Mag:	|x= 2.56 	|y= -0.37 	|z= -30.75	Accl:	|x= 0.07 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.91Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.26	Mag:	|x= 2.56 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.88Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.06	Linear:	|x= -0.01 	|y= -0.02 	|z= -0.23	Mag:	|x= 3.25 	|y= -1.06 	|z= -30.75	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.88Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.88 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.88Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.23	Mag:	|x= 1.88 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.91Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.00 	|z= 0.12	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.07 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.89Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.19 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.87Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.21	Mag:	|x= 1.88 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.84Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.23	Mag:	|x= 1.88 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.82Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= 3.00 	|y= -1.50 	|z= -31.19	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.83Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.23	Mag:	|x= 2.56 	|y= -0.37 	|z= -32.00	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.80Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.07 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.77Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= -0.19	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= 3.25 	|y= -0.75 	|z= -31.19	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.76Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.37 	|z= -32.75	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.77Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.56 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.77Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.25	Mag:	|x= 2.56 	|y= -0.75 	|z= -30.75	Accl:	|x= 0.09 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.74Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.26	Mag:	|x= 2.25 	|y= -0.75 	|z= -29.69	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.73Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -32.38	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.72Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.19 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.28	Mag:	|x= 2.25 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.08 	|y= 0.86 	|z= 9.48	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.71Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.24	Mag:	|x= 1.50 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.73Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.12 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.27	Mag:	|x= 2.25 	|y= -1.06 	|z= -30.75	Accl:	|x= 0.07 	|y= 0.88 	|z= 9.49	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.75Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.23	Mag:	|x= 2.56 	|y= -1.06 	|z= -31.19	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.75Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.27	Mag:	|x= 3.00 	|y= -0.75 	|z= -30.75	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.48	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.73Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.26	Mag:	|x= 3.00 	|y= -0.75 	|z= -31.25	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.71Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.56 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.72Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= 2.25 	|y= -0.75 	|z= -30.37	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.54	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.74Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.56 	|y= -1.50 	|z= -30.75	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.72Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.12	Linear:	|x= 0.00 	|y= -0.04 	|z= -0.26	Mag:	|x= 2.25 	|y= -0.75 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.71Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.22	Mag:	|x= 2.56 	|y= -1.06 	|z= -31.25	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.73Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.25 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.27	Mag:	|x= 2.25 	|y= -0.75 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.48	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.75Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 3.00 	|y= -0.75 	|z= -30.37	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.51	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.76Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.37 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.77Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.25	Mag:	|x= 2.25 	|y= -0.37 	|z= -30.75	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
